"Category","Rating","Rating.Count","Size","DaysLastUpdate","ReleasedDays","AppNameLen","Installs"
"Educational",3.7,4.18965474202643,1.79175946922805,1921,2811,18,8.68710472813351
"Educational",4.2,4.11087386417331,1.75785791755237,1709,2857,10,9.08726837438619
"Educational",4.6,7.8407064517494,1.25276296849537,116,781,48,12.3689989920224
"Game",4.4,8.94363670590959,4.0943445622221,480,1216,18,13.1975413483337
"Lifestyle",4.6,2.19722457733622,3.09104245335832,143,388,29,7.31188616407716
"Lifestyle",4.2,1.79175946922805,1.94591014905531,187,401,28,8.97106743873209
"Educational",4,3.04452243772342,1.93152141160321,998,1014,29,7.62413058566129
"Educational",4.1,2.30258509299405,3.68887945411394,4,256,18,6.02344759296103
"Educational",5,3.76120011569356,1.80828877117927,12,634,15,6.33150184989369
"Lifestyle",4.7,2.83321334405622,2.56494935746154,1120,2458,10,7.86134179559999
"Lifestyle",3,3.40119738166216,1.1314021114911,457,457,9,8.65434302956347
"Game",4.7,5.31320597904179,2.83321334405622,1043,1043,22,9.0590522577624
"Productivity",4.6,12.0569459907939,2.484906649788,8,766,42,15.2000914519374
"Educational",4.5,2.39789527279837,1.77495235091167,1139,1953,20,6.70318811324086
"Entertainment",3.8,3.17805383034795,1.58923520511658,1649,1649,8,9.05356959602623
"Educational",4.4,2.07944154167984,1.90210752639692,523,525,12,7.43070708254597
"Game",4.6,2.30258509299405,2.89037175789616,57,177,7,5.32300997913841
"Lifestyle",4.2,3.8286413964891,1.85629799036563,553,1860,19,8.72842609170461
"Productivity",1.4,1.79175946922805,1.16315080980568,452,1024,14,7.54380286750151
"Lifestyle",3.8,3.25809653802148,1.64865862558738,1217,2368,30,8.8155184239665
"Game",2.9,2.99573227355399,3.09104245335832,303,700,50,8.2451219664786
"Productivity",3.5,1.94591014905531,1.22377543162212,961,962,18,6.30809844150953
"Entertainment",4.6,4.52178857704904,1.54756250871601,803,803,28,10.5887033627698
"SocialMedia",4.4,5.17048399503815,2.26176309847379,834,1219,30,10.7742159053332
"Productivity",4.1,2.07944154167984,1.82454929205105,21,945,15,6.96602418710611
"Educational",4.7,6.25575004175337,1.97408102602201,1,1491,23,11.7756435130028
"Educational",2.9,2.19722457733622,1.68639895357023,252,263,4,6.70073110954781
"Game",4,9.8604234630651,2.39789527279837,2057,2604,15,14.2099025851713
"Productivity",5,2.30258509299405,3.04452243772342,684,421,21,2.70805020110221
"Game",3.9,2.56494935746154,1.84054963339749,460,465,13,5.96100533962327
"Productivity",4.7,1.94591014905531,1.22377543162212,440,441,21,4.46590811865458
"SocialMedia",4.5,4.17438726989564,3.80666248977032,9,434,34,9.60931781394879
"Lifestyle",4.8,1.94591014905531,2.89037175789616,113,1857,26,7.28550654852279
"Game",4.4,2.89037175789616,3.46573590279973,135,228,24,8.1426451859428
"Lifestyle",4.5,6.91671502035361,3.49650756146648,149,1455,25,10.9527695311823
"Entertainment",3.4,1.79175946922805,1.88706964903238,29,489,30,6.39024066706535
"Educational",5,2.99573227355399,1.16315080980568,491,491,35,5.54517744447956
"Educational",4.7,6.34738920965601,1.50407739677627,451,846,37,12.0591143715622
"Entertainment",4.3,7.68845535654994,3.98898404656427,106,1149,50,15.9594422993017
"SocialMedia",5,1.94591014905531,2.26176309847379,337,337,14,4.12713438504509
"Entertainment",4.7,5.35658627467201,1.87180217690159,374,964,15,8.78431534990266
"Educational",4.1,8.33254893925264,3.85014760171006,25,332,18,13.4073889244149
"Educational",4.5,4.45434729625351,2.77258872223978,1243,1551,13,11.6224433268761
"Educational",4.3,7.51643330291563,2.05412373369555,117,1883,9,12.2391543612322
"Educational",4.7,7.02997291170639,1.54756250871601,10,278,28,11.9273437072262
"Lifestyle",5,1.79175946922805,3.17805383034795,218,644,11,6.12686918411419
"Game",3.8,5.96870755998537,3.46573590279973,748,1109,12,11.3648777905283
"Entertainment",4.1,6.97447891102505,1.98787434815435,50,290,23,12.6149087321671
"Productivity",3.9,2.99573227355399,2.02814824729229,11,59,34,8.08917567883756
"Lifestyle",5,4.65396035015752,1.94591014905531,486,559,11,6.8351845861473
"Game",4.3,11.8184376323194,4.29045944114839,32,655,11,17.273038870456
"Lifestyle",4.6,3.04452243772342,2.70805020110221,652,2177,37,7.30787278076371
"Lifestyle",4.6,6.34035930372775,1.45861502269952,82,1427,36,11.8377009895591
"Educational",4.2,2.94443897916644,2.00148000021012,284,290,41,6.18414889093748
"Productivity",3.1,2.07944154167984,0.0880108773227134,3321,3321,29,7.4667994750186
"Productivity",5,2.70805020110221,4.17438726989564,191,191,12,5.72031177660741
"SocialMedia",3.9,5.20948615284142,1.77495235091167,862,2250,21,11.1380138099055
"Educational",5,3.52636052461616,3.63758615972639,10,465,49,6.34212141872115
"Game",4.1,11.8981810630166,3.25809653802148,327,3050,34,16.2179530220547
"Educational",3.5,4.77912349311153,3.76120011569356,11,1785,15,9.86972392238332
"Lifestyle",4.1,3.29583686600433,3.09104245335832,6,319,22,7.39756153552405
"Entertainment",4.3,3.76120011569356,3.3322045101752,693,693,25,9.24028744834414
"Educational",4.2,3.8286413964891,1.38629436111989,1334,2934,27,8.92212482391826
"Entertainment",3.3,5.44241771052179,4.33073334028633,924,1059,48,10.9845127577772
"Educational",4.6,5.04985600724954,0.611937125134402,2435,2435,21,9.85728653363541
"Lifestyle",5,1.79175946922805,3.04452243772342,1299,3386,13,7.31521838975297
"Productivity",4.3,3.36729582998647,1.19392246847243,1153,1153,27,7.61134771740362
"Educational",4.1,3.87120101090789,2.2512917986065,352,352,22,8.61540823891319
"Educational",5,1.94591014905531,3.97029191355212,42,2647,15,5.23644196282995
"Lifestyle",3.9,2.07944154167984,1.50407739677627,328,328,19,2.19722457733622
"Lifestyle",3.1,8.28601746840476,4.20469261939097,343,3360,20,13.5248012413625
"Lifestyle",5,2.30258509299405,3.29583686600433,1030,1044,8,8.3354314778808
"Entertainment",4,7.48436864328613,2.01490302054226,425,1943,5,13.5438356839783
"Lifestyle",4.5,2.19722457733622,3.71357206670431,586,2208,48,7.77275271646874
"Lifestyle",3.8,10.8685874960174,3.43398720448515,4,1807,44,15.2098636104298
"Lifestyle",4.3,5.61677109766657,2.01490302054226,962,1017,16,9.98686316145718
"Lifestyle",5,1.79175946922805,1.97408102602201,54,168,28,6.15060276844628
"Educational",1.2,6.38687931936265,2.16332302566054,656,2380,3,11.5311975097577
"Entertainment",3.9,2.63905732961526,2.24070968927596,185,426,34,12.5925451981454
"Productivity",3,3.71357206670431,2.29253475714054,44,230,20,8.77894188184151
"Entertainment",4.7,4.20469261939097,2.16332302566054,376,1337,19,8.62801874650512
"Productivity",4.3,2.56494935746154,5.02388052084628,10,281,14,7.49665243816828
"Entertainment",4.9,3.25809653802148,2.37024374146786,231,322,22,7.82923253754359
"Educational",4.9,2.77258872223978,1.16315080980568,214,247,3,6.04263283368238
"Game",4,3.09104245335832,1.93152141160321,1471,1742,26,9.05753878171822
"Game",4.4,3.13549421592915,2.63905732961526,1197,1198,16,5.76205138278018
"Lifestyle",3.9,4.17438726989564,2.77258872223978,33,304,32,10.6086127098555
"Entertainment",4.5,4.43081679884331,1.48160454092422,32,1240,15,10.6518092358407
"Productivity",3.2,1.79175946922805,2.94443897916644,1374,3347,17,6.74993119378857
"Educational",4.3,3.2188758248682,2.21920348405499,682,1904,28,8.47990660663022
"Educational",4.7,4.92725368515721,1.79175946922805,387,497,7,8.25582842728183
"Educational",4.2,6.06842558824411,2.89037175789616,15,798,5,11.6695872749836
"Lifestyle",4.5,2.19722457733622,2.83321334405622,203,1195,19,6.15697898558556
"Educational",3.6,2.63905732961526,0.916290731874155,3129,3396,15,8.56693528331105
"Game",4.4,6.82001636467413,4.36944785246702,55,209,44,11.8519587051349
"Educational",4.6,3.58351893845611,1.87180217690159,292,554,21,7.87663846097546
"Productivity",4.5,3.43398720448515,1.33500106673234,265,1453,7,8.94845599234554
"Educational",5,3.17805383034795,3.66356164612965,9,474,26,5.34710753071747
"Productivity",3.9,3.61091791264422,0.78845736036427,260,2237,7,8.84534519642173
"Educational",4.4,6.32256523992728,3.71357206670431,32,2318,23,10.7820348794996
"Lifestyle",4.4,3.91202300542815,1.28093384546206,107,971,37,9.60831079832209
"Entertainment",3.6,2.89037175789616,1.85629799036563,185,519,16,8.71751837264977
"Lifestyle",4,7.33823815006559,3.46573590279973,62,772,47,14.2008471056658
"Educational",4.7,4.43081679884331,1.64865862558738,228,1084,38,10.1064283965328
"Entertainment",4.8,2.99573227355399,1.6094379124341,1266,1266,46,9.35244738860101
"Educational",4.3,2.56494935746154,1.02961941718116,340,398,49,7.27447955877387
"Educational",4.7,4.04305126783455,1.7227665977411,346,1640,30,10.045247497574
"SocialMedia",4.9,4.06044301054642,1.43508452528932,758,758,21,8.14815643992162
"Game",3.5,4.04305126783455,2.56494935746154,116,918,14,10.0675178393578
"Lifestyle",3.8,2.63905732961526,1.50407739677627,1236,1236,40,9.48751745978282
"Lifestyle",2.9,5.78074351579233,1.62924053973028,19,3847,10,10.7258851001934
"Lifestyle",4.8,3.04452243772342,3.25809653802148,131,203,7,8.08917567883756
"Game",4.8,4.21950770517611,3.04452243772342,1078,1092,29,8.51499076786104
"Entertainment",4.4,2.19722457733622,1.90210752639692,594,1083,18,7.04141166379481
"Game",4.5,4.58496747867057,4.4188406077966,3,92,50,8.6294498737619
"Lifestyle",4.1,5.70711026474888,1.79175946922805,416,1226,21,10.3423229601194
"Educational",4.1,2.77258872223978,2.23001440015921,206,408,22,8.45254799792271
"Entertainment",4,4.39444915467244,2.39789527279837,243,285,46,10.8198182836103
"Entertainment",2.6,3.63758615972639,1.52605630349505,1197,2364,19,9.01383875160839
"Game",4.3,2.07944154167984,2.63905732961526,156,240,19,7.28207365809346
"Lifestyle",4.2,7.69621263934641,4.21950770517611,0,2562,47,16.2945963829071
"Educational",4.6,2.484906649788,3.29583686600433,326,1492,9,7.59890045687141
"Game",3.8,8.94402832526059,1.90210752639692,176,2121,13,13.5289358721335
"Productivity",3.6,3.49650756146648,4.20469261939097,138,2569,26,9.19441422142592
"Lifestyle",4.2,1.94591014905531,2.63905732961526,396,855,20,7.79152281915073
"Lifestyle",5,2.07944154167984,2.70805020110221,274,274,13,3.61091791264422
"Educational",4.4,3.93182563272433,1.90210752639692,634,743,18,7.7341213033283
"Game",4.6,10.5604892864597,3.55534806148941,109,1690,16,14.2950832572737
"Entertainment",4.7,4.12713438504509,1.77495235091167,253,1177,30,8.51258257885855
"Educational",4.3,5.98645200528444,3.8286413964891,198,627,41,11.4840937983015
"Educational",4.5,2.19722457733622,2.05412373369555,720,1373,28,6.85329909318608
"Lifestyle",4.2,5.77765232322266,2.484906649788,97,593,23,10.7683165547857
"Entertainment",3,1.79175946922805,2.56494935746154,55,55,17,6.29526600143965
"Game",4.6,1.79175946922805,1.38629436111989,725,746,37,5.96357934361845
"Educational",5,2.07944154167984,1.43508452528932,524,1354,16,5.66988092298052
"Educational",4.5,4.15888308335967,2.89037175789616,137,1779,32,7.72400465667607
"Game",3.5,5.47227067367148,2.83321334405622,1473,1489,15,10.9185551754939
"SocialMedia",3.6,8.18060094759445,2.99573227355399,316,928,16,15.446932833624
"Educational",4,2.39789527279837,1.50407739677627,479,479,48,8.49801037199946
"Game",4.7,6.88755257166462,3.91202300542815,35,404,50,11.6714408911325
"Educational",3.9,2.99573227355399,1.68639895357023,354,365,29,8.7514744871409
"Educational",4,3.2188758248682,2.94443897916644,1097,1183,11,7.50659178007084
"Productivity",3.8,2.56494935746154,4.14313472639153,186,1394,25,6.11368217983223
"Lifestyle",4.3,4.0943445622221,2.3887627892351,123,250,9,8.79315687091382
"Entertainment",3.2,3.2188758248682,2.2082744135228,291,292,27,7.91862865334224
"Educational",3.4,1.79175946922805,1.75785791755237,280,301,12,5.82008293035236
"Entertainment",4.3,7.62364194651157,2.484906649788,588,2019,20,12.4804642902104
"Game",5,2.07944154167984,2.10413415427021,210,801,12,5.41164605185504
"Educational",4.4,5.17614973257383,3.09104245335832,334,1987,36,10.677223445528
"Productivity",4.5,2.99573227355399,4.20469261939097,46,516,7,7.75790620835175
"Educational",4.8,8.41338702269065,2.99573227355399,0,2103,9,12.9739816915519
"Educational",4.7,2.56494935746154,1.7404661748405,85,91,6,3.58351893845611
"Game",4.4,11.6605261690358,4.62497281328427,643,1142,40,15.627115790813
"Educational",4.7,3.93182563272433,4.34380542185368,1817,1817,28,9.32286516281803
"Game",4.3,1.94591014905531,1.90210752639692,148,156,14,5.99396142730657
"Productivity",5,1.79175946922805,3.46573590279973,442,797,8,5.75257263882563
"Lifestyle",4.4,10.5657372852682,3.52636052461616,5,1065,44,15.8486404551556
"Educational",5,2.484906649788,3.58351893845611,457,461,21,7.42356844425917
"Educational",4.6,5.11799381241676,1.6094379124341,296,1779,24,11.1547923155093
"Game",4.8,3.68887945411394,3.36729582998647,86,92,34,6.80461452006262
"Educational",4.3,2.56494935746154,3.13549421592915,414,414,17,7.88720858581393
"Lifestyle",4.8,4.64439089914137,3.52636052461616,27,1870,21,8.91677435636543
"Educational",4,7.21229446850034,2.02814824729229,13,1553,12,11.8436885783744
"Lifestyle",4.2,3.43398720448515,2.56494935746154,109,1216,41,9.83456610706971
"Lifestyle",4.8,3.17805383034795,1.41098697371026,319,389,45,6.94312242281943
"Educational",2.6,5.40267738187228,2.484906649788,1146,1400,38,11.0536006140666
"Lifestyle",2.5,4.63472898822964,2.2082744135228,594,631,12,8.92132407651127
"SocialMedia",4.7,1.94591014905531,4.57471097850338,99,436,16,5.78689738136671
"Entertainment",4.6,2.70805020110221,1.85629799036563,524,722,11,7.41878088275079
"Educational",4.6,3.73766961828337,2.16332302566054,389,757,33,9.97929051595163
"Entertainment",4.6,2.39789527279837,1.02961941718116,966,1935,19,6.0913098820777
"Productivity",3.6,3.2188758248682,1.77495235091167,127,127,41,8.1758290087146
"Game",3.8,3.36729582998647,3.52636052461616,789,841,11,6.99209642741589
"Productivity",4.3,8.3086919168389,1.70474809223843,14,2353,15,14.3523617591866
"Lifestyle",4.3,3.80666248977032,1.75785791755237,5,421,44,9.8372409067172
"Educational",4.6,10.0570666404644,3.29583686600433,133,1749,29,14.3053309075441
"Lifestyle",5,2.30258509299405,2.99573227355399,722,897,13,5.58724865840025
"Entertainment",3.4,2.39789527279837,1.88706964903238,82,2086,19,8.03008409426756
"Productivity",4.8,2.77258872223978,2.39789527279837,269,269,23,7.53849499941346
"Educational",2.7,2.70805020110221,3.3322045101752,332,384,23,9.02773877597491
"Productivity",3.8,4.27666611901606,1.56861591791385,740,2725,15,8.8206993992149
"Lifestyle",4.4,6.48157712927643,2.56494935746154,762,2155,25,11.0466269632543
"Educational",3.3,4.21950770517611,2.09186406167839,494,530,37,10.0886799844218
"Lifestyle",4.9,2.89037175789616,2.11625551480255,435,493,8,4.21950770517611
"Game",4.6,2.07944154167984,3.40119738166216,1757,1758,18,5.63835466933375
"Lifestyle",4.8,3.13549421592915,4.9416424226093,14,565,22,8.3845756668014
"Lifestyle",3.9,5.54907608489522,1.30833281965018,783,1338,29,11.9888801017927
"Educational",3.6,2.30258509299405,3.29583686600433,310,470,8,8.22147894726719
"Educational",4.7,2.484906649788,2.37024374146786,22,2045,7,6.73578001424233
"Lifestyle",2.4,3.63758615972639,1.30833281965018,453,453,20,9.77001330113616
"Lifestyle",4.8,6.86589107488344,1.62924053973028,1598,3476,17,12.2598977322251
"Entertainment",4.7,7.87966991460429,3.3322045101752,714,2085,24,13.20305818011
"Game",2.2,7.34665516317654,3.8286413964891,1698,2017,24,14.2645905568246
"Productivity",4.3,4.38202663467388,2.35137525716348,78,332,25,10.9113177275507
"Game",3.4,8.85651849701986,3.95124371858143,34,855,29,14.4639343936237
"Productivity",3.6,2.63905732961526,3.09104245335832,118,1516,11,7.63675211243578
"Game",5,2.39789527279837,3.09104245335832,1436,1437,18,6.15060276844628
"Lifestyle",3.8,8.01268092970684,3.52636052461616,32,1147,16,12.3213503231743
"Productivity",3.8,4.43081679884331,0.0962188577405429,3157,3344,13,9.76921302671366
"Lifestyle",4.8,2.89037175789616,2.83321334405622,32,117,10,6.59030104819669
"Educational",4.9,4.90527477843843,1.96009478404727,335,816,4,7.83755436088108
"Educational",3.8,7.14834574390007,2.19722457733622,218,1457,20,9.89257826202809
"Game",4.9,2.63905732961526,3.80666248977032,910,914,12,3.71357206670431
"SocialMedia",3.5,1.94591014905531,1.7404661748405,43,275,20,6.87005341179813
"SocialMedia",4.4,1.79175946922805,2.26176309847379,1,21,7,4.62497281328427
"Productivity",3.5,2.484906649788,1.56861591791385,631,1176,20,7.10578612948127
"Educational",4.9,3.36729582998647,3.3322045101752,1567,1567,28,8.18339736999843
"Educational",3.4,3.58351893845611,2.39789527279837,2134,2677,30,9.38202219366579
"Lifestyle",4,2.07944154167984,3.58351893845611,7,1290,21,7.36391350140582
"Entertainment",4.6,4.29045944114839,4.83628190695148,218,249,38,7.58984151218266
"Game",2.9,4.67282883446191,3.3322045101752,944,944,40,10.4378734407111
"Educational",4.6,3.68887945411394,1.41098697371026,665,1246,21,9.06923753099818
"Lifestyle",4.3,3.55534806148941,0.741937344729377,508,508,10,8.6202911494198
"Educational",3.8,4.62497281328427,2.16332302566054,683,761,11,9.99478971094291
"Educational",4.8,3.58351893845611,3.63758615972639,148,265,11,7.11558212618445
"Lifestyle",3.5,5.01063529409626,1.33500106673234,845,1443,5,10.166313248989
"Educational",3.7,3.95124371858143,2.484906649788,239,804,13,7.88833450073865
"Educational",4.8,3.76120011569356,3.63758615972639,5,439,14,6.75227037614174
"Educational",5,1.79175946922805,2.99573227355399,7,496,29,4.92725368515721
"Educational",4,4.44265125649032,3.78418963391826,2083,2858,13,9.69566355532975
"Educational",4.5,1.94591014905531,1.85629799036563,151,1523,15,6.79682371827486
"Educational",4.6,3.89182029811063,2.00148000021012,274,929,29,7.66152708135852
"Educational",4.5,5.27811465923052,1.1314021114911,2221,3308,29,10.2240844399991
"Educational",4,4.26267987704132,2.77258872223978,893,893,39,10.5513758266905
"Game",5,1.94591014905531,3.43398720448515,950,953,21,4.17438726989564
"Entertainment",4.5,3.2188758248682,3.68887945411394,457,541,43,9.49844735414104
"Game",3.8,3.68887945411394,2.83321334405622,157,228,17,9.08273424737104
"Entertainment",5,3.13549421592915,3.85014760171006,80,383,18,7.53529670244409
"Educational",4.3,2.63905732961526,0.955511445027436,1399,1932,14,9.06612352121577
"Educational",4.1,6.0913098820777,2.2082744135228,43,354,49,10.6101677473787
"Educational",4.5,6.16331480403464,2.63905732961526,541,2091,24,11.095073961211
"Educational",2.9,5.18738580584075,2.37954613413017,1582,2367,11,10.0503546283457
"Lifestyle",3.8,3.71357206670431,2.29253475714054,38,977,17,9.48151189230097
